image_cue_1,image_cue_2,image_cue_3,image_target_1,image_target_2,image_target_3,targetStart,startTime,endTime,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textStart.started,textStart.stopped,keyStart.keys,keyStart.rt,keyStart.started,keyStart.stopped,imageTrailBefore_1.started,imageTrailBefore_1.stopped,imageTrialBefore_2.started,imageTrialBefore_2.stopped,imageTrialBefore_3.started,imageTrialBefore_3.stopped,imageTrialCue_1.started,imageTrialCue_1.stopped,imageTrialCue_2.started,imageTrialCue_2.stopped,imageTrialCue_3.started,imageTrialCue_3.stopped,TrialSceenTargetStart,TrialSceenTargetEnd,imageTrialTarget_1.started,imageTrialTarget_1.stopped,imageTrialTarget_2.started,imageTrialTarget_2.stopped,imageTrialTarget_3.started,imageTrialTarget_3.stopped,keyResponse.keys,keyResponse.rt,keyResponse.started,keyResponse.stopped,textBlank500.started,textBlank500.stopped,participant,session,date,expName,psychopyVersion,frameRate,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.0,0.15,0,46,46,2,,,,,,,,,,,,,115.04901229997631,None,115.04901229997631,None,115.04901229997631,None,116.0626272999798,None,116.0626272999798,None,116.0626272999798,None,0.0,0.15,116.24841340002604,None,116.24841340002604,None,116.24841340002604,None,space,0.1127318000071682,116.24841340002604,None,116.38509489997523,None,5,001,2020_Apr_15_1939,experiment,2020.1.3,59.95840086580645,
images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.2,0.35,0,47,47,75,,,,,,,,,,,,,116.89891529997112,None,116.89891529997112,None,116.89891529997112,None,117.91107360000024,None,117.91107360000024,None,117.91107360000024,None,0.3,0.44999999999999996,118.11415959999431,118.21452179999324,118.11415959999431,118.21452179999324,118.11415959999431,118.21452179999324,space,0.15667220001341775,118.11415959999431,None,118.30179870000575,None,5,001,2020_Apr_15_1939,experiment,2020.1.3,59.95840086580645,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.0,0.15,0,48,48,3,,,,,,,,,,,,,118.81406800000696,None,118.81406800000696,None,118.81406800000696,None,119.8240784999798,None,119.8240784999798,None,119.8240784999798,None,0.5,0.65,120.03047659998992,120.21376180002699,120.03047659998992,120.21376180002699,120.03047659998992,120.21376180002699,space,0.18351419997634366,120.03047659998992,None,120.23189759999514,None,5,001,2020_Apr_15_1939,experiment,2020.1.3,59.95840086580645,
images/light_grey_box,images/light_grey_box,images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.0,0.15,0,49,49,14,,,,,,,,,,,,,120.73346409999067,None,120.73346409999067,None,120.73346409999067,None,121.75514640001347,None,121.75514640001347,None,121.75514640001347,None,0.5,0.65,122.01342440000735,122.09699499997078,122.01342440000735,122.09699499997078,122.01342440000735,122.09699499997078,space,2.547982999996748,122.01342440000735,None,124.58266469999216,None,5,001,2020_Apr_15_1939,experiment,2020.1.3,59.95840086580645,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.5,0.65,0,50,50,100,,,,,,,,,,,,,125.09641290002037,None,125.09641290002037,None,125.09641290002037,None,126.1057033999823,None,126.1057033999823,None,126.1057033999823,None,0.5,0.65,126.29585729999235,126.46264550002525,126.29585729999235,126.46264550002525,126.29585729999235,126.46264550002525,space,0.17802920000394806,126.29585729999235,None,126.49666469998192,None,5,001,2020_Apr_15_1939,experiment,2020.1.3,59.95840086580645,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.3,0.45,0,51,51,83,,,,,,,,,,,,,126.99584739998681,None,126.99584739998681,None,126.99584739998681,None,128.0187728999881,None,128.0187728999881,None,128.0187728999881,None,0.0,0.15,128.27945319999708,128.3129322999739,128.27945319999708,128.3129322999739,128.27945319999708,128.3129322999739,space,0.24281780002638698,128.27945319999708,None,128.54834929999197,None,5,001,2020_Apr_15_1939,experiment,2020.1.3,59.95840086580645,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.2,0.35,0,52,52,63,,,,,,,,,,,,,129.06340699997963,None,129.06340699997963,None,129.06340699997963,None,130.08666999998968,None,130.08666999998968,None,130.08666999998968,None,0.2,0.35,130.27839150000364,130.46231269999407,130.27839150000364,130.46231269999407,130.27839150000364,130.46231269999407,space,0.19869689998449758,130.27839150000364,None,130.4987925000023,None,5,001,2020_Apr_15_1939,experiment,2020.1.3,59.95840086580645,
images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.05,0.2,0,53,53,34,,,,,,,,,,,,,131.0139791999827,None,131.0139791999827,None,131.0139791999827,None,132.02005350001855,None,132.02005350001855,None,132.02005350001855,None,0.3,0.44999999999999996,132.17403579998063,132.39483870001277,132.17403579998063,132.39483870001277,132.17403579998063,132.39483870001277,space,1.7715592000167817,132.17403579998063,None,133.96685389999766,None,5,001,2020_Apr_15_1939,experiment,2020.1.3,59.95840086580645,
images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.5,0.65,0,54,54,114,,,,,,,,,,,,,134.4775032000034,None,134.4775032000034,None,134.4775032000034,None,135.48433940001996,None,135.48433940001996,None,135.48433940001996,None,0.5,0.65,135.6773175999988,135.87713560002157,135.6773175999988,135.87713560002157,135.6773175999988,135.87713560002157,space,0.2584703000029549,135.6773175999988,None,135.96342200000072,None,5,001,2020_Apr_15_1939,experiment,2020.1.3,59.95840086580645,
images/light_grey_box,images/light_grey_box,images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.2,0.35,0,55,55,72,,,,,,,,,,,,,136.47713810001733,None,136.47713810001733,None,136.47713810001733,None,137.48573090002174,None,137.48573090002174,None,137.48573090002174,None,0.05,0.2,137.74361679999856,137.8434468000196,137.74361679999856,137.8434468000196,137.74361679999856,137.8434468000196,space,0.173751300026197,137.74361679999856,None,137.94689710001694,None,5,001,2020_Apr_15_1939,experiment,2020.1.3,59.95840086580645,
images/light_grey_box,images/light_grey_box,images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,0,0.0,0.15,0,56,56,19,,,,,,,,,,,,,138.45998839999083,None,138.45998839999083,None,138.45998839999083,None,139.4690151999821,None,139.4690151999821,None,139.4690151999821,None,0.1,0.25,139.62986310000997,139.8097007999895,139.62986310000997,139.8097007999895,139.62986310000997,139.8097007999895,space,0.3384967999882065,139.62986310000997,None,139.9961631000042,None,5,001,2020_Apr_15_1939,experiment,2020.1.3,59.95840086580645,
images/light_grey_box,images/light_grey_box,images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,0,0.3,0.45,0,57,57,98,,,,,,,,,,,,,140.5117291000206,None,140.5117291000206,None,140.5117291000206,None,141.52985350001836,None,141.52985350001836,None,141.52985350001836,None,0.1,0.25,141.72619700001087,141.80929140001535,141.72619700001087,141.80929140001535,141.72619700001087,141.80929140001535,space,0.3498297000187449,141.72619700001087,None,142.09336260001874,None,5,001,2020_Apr_15_1939,experiment,2020.1.3,59.95840086580645,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.1,0.25,0,58,58,44,,,,,,,,,,,,,142.59477620001417,None,142.59477620001417,None,142.59477620001417,None,143.62180279998574,None,143.62180279998574,None,143.62180279998574,None,0.05,0.2,143.89238709997153,143.92564400000265,143.89238709997153,143.92564400000265,143.89238709997153,143.92564400000265,space,0.12740140000823885,143.89238709997153,None,144.04373520001536,None,5,001,2020_Apr_15_1939,experiment,2020.1.3,59.95840086580645,
images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.1,0.25,0,59,59,54,,,,,,,,,,,,,144.54409609996947,None,144.54409609996947,None,144.54409609996947,None,145.5754433000111,None,145.5754433000111,None,145.5754433000111,None,0.1,0.25,145.77543939999305,145.9087233999744,145.77543939999305,145.9087233999744,145.77543939999305,145.9087233999744,space,0.3522940999828279,145.77543939999305,None,146.14785660000052,None,5,001,2020_Apr_15_1939,experiment,2020.1.3,59.95840086580645,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.3,0.45,0,60,60,85,,,,,,,,,,,,,146.6588877000031,None,146.6588877000031,None,146.6588877000031,None,147.66965390002588,None,147.66965390002588,None,147.66965390002588,None,0.2,0.35,147.89163069997448,148.00814270001138,147.89163069997448,148.00814270001138,147.89163069997448,148.00814270001138,space,0.18338840000797063,147.89163069997448,None,148.0924385000253,None,5,001,2020_Apr_15_1939,experiment,2020.1.3,59.95840086580645,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,0,0.5,0.65,0,61,61,108,,,,,,,,,,,,,148.59136850002687,None,148.59136850002687,None,148.59136850002687,None,149.6027581000235,None,149.6027581000235,None,149.6027581000235,None,0.3,0.44999999999999996,149.90778870001668,149.97458410001127,149.90778870001668,149.97458410001127,149.90778870001668,149.97458410001127,space,0.08783570001833141,149.90778870001668,None,150.0252284000162,None,5,001,2020_Apr_15_1939,experiment,2020.1.3,59.95840086580645,
images/light_grey_box,images/light_grey_box,images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.0,0.15,0,62,62,10,,,,,,,,,,,,,150.52439239999512,None,150.52439239999512,None,150.52439239999512,None,151.5341198000242,None,151.5341198000242,None,151.5341198000242,None,0.0,0.15,151.74081280000973,151.8906030000071,151.74081280000973,151.8906030000071,151.74081280000973,151.8906030000071,space,0.22363760002190247,151.74081280000973,None,151.99367870000424,None,5,001,2020_Apr_15_1939,experiment,2020.1.3,59.95840086580645,
images/light_grey_box,images/light_grey_box,images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.0,0.15,0,63,63,13,,,,,,,,,,,,,152.50899569998728,None,152.50899569998728,None,152.50899569998728,None,153.533562000026,None,153.533562000026,None,153.533562000026,None,0.3,0.44999999999999996,153.70711439999286,153.90708189998986,153.70711439999286,153.90708189998986,153.70711439999286,153.90708189998986,space,0.2067873000050895,153.70711439999286,None,153.9417420999962,None,5,001,2020_Apr_15_1939,experiment,2020.1.3,59.95840086580645,
images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.5,0.65,0,64,64,115,,,,,,,,,,,,,154.45709839998744,None,154.45709839998744,None,154.45709839998744,None,155.46444100001827,None,155.46444100001827,None,155.46444100001827,None,0.2,0.35,155.6378225000226,155.80645219999133,155.6378225000226,155.80645219999133,155.6378225000226,155.80645219999133,space,0.21294859994668514,155.6378225000226,None,155.87465299997712,None,5,001,2020_Apr_15_1939,experiment,2020.1.3,59.95840086580645,
images/light_grey_box,images/light_grey_box,images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.1,0.25,0,65,65,51,,,,,,,,,,,,,156.38981849997072,None,156.38981849997072,None,156.38981849997072,None,157.39834389998578,None,157.39834389998578,None,157.39834389998578,None,0.5,0.65,157.59083599998849,None,157.59083599998849,None,157.59083599998849,None,space,0.09929549996741116,157.59083599998849,None,157.70767899998464,None,5,001,2020_Apr_15_1939,experiment,2020.1.3,59.95840086580645,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,0,0.2,0.35,0,66,66,67,,,,,,,,,,,,,158.22291259997291,None,158.22291259997291,None,158.22291259997291,None,159.23458350001602,None,159.23458350001602,None,159.23458350001602,None,0.0,0.15,159.43919790000655,159.539235299977,159.43919790000655,159.539235299977,159.43919790000655,159.539235299977,space,0.1955870999954641,159.43919790000655,None,159.65676029998576,None,5,001,2020_Apr_15_1939,experiment,2020.1.3,59.95840086580645,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,0,0.3,0.45,0,67,67,89,,,,,,,,,,,,,160.15582059998997,None,160.15582059998997,None,160.15582059998997,None,161.16742150002392,None,161.16742150002392,None,161.16742150002392,None,0.5,0.65,161.35560389998136,161.4721675000037,161.35560389998136,161.4721675000037,161.35560389998136,161.4721675000037,space,0.16769760003080592,161.35560389998136,None,161.5402893999708,None,5,001,2020_Apr_15_1939,experiment,2020.1.3,59.95840086580645,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.05,0.2,0,68,68,25,,,,,,,,,,,,,162.0554812999908,None,162.0554812999908,None,162.0554812999908,None,163.06478319998132,None,163.06478319998132,None,163.06478319998132,None,0.05,0.2,163.2888303999789,None,163.2888303999789,None,163.2888303999789,None,space,0.04637460003141314,163.2888303999789,None,163.355911199993,None,5,001,2020_Apr_15_1939,experiment,2020.1.3,59.95840086580645,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,images/light_grey_box,0,0.05,0.2,0,69,69,26,,,,,,,,,,,,,163.8550338000059,None,163.8550338000059,None,163.8550338000059,None,164.88428509997902,None,164.88428509997902,None,164.88428509997902,None,0.1,0.25,165.04870719998144,165.24009219999425,165.04870719998144,165.24009219999425,165.04870719998144,165.24009219999425,space,0.19483699998818338,165.04870719998144,None,165.27513660001568,None,5,001,2020_Apr_15_1939,experiment,2020.1.3,59.95840086580645,
images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.1,0.25,0,70,70,56,,,,,,,,,,,,,165.788172999979,None,165.788172999979,None,165.788172999979,None,166.79557449999265,None,166.79557449999265,None,166.79557449999265,None,0.1,0.25,166.9747915000189,167.1558108999743,166.9747915000189,167.1558108999743,166.9747915000189,167.1558108999743,space,0.2346036999952048,166.9747915000189,None,167.2429416999803,None,5,001,2020_Apr_15_1939,experiment,2020.1.3,59.95840086580645,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.05,0.2,0,71,71,22,,,,,,,,,,,,,167.75575790001312,None,167.75575790001312,None,167.75575790001312,None,168.76447049999842,None,168.76447049999842,None,168.76447049999842,None,0.2,0.35,169.00479530001758,None,169.00479530001758,None,169.00479530001758,None,space,0.11462000000756234,169.00479530001758,None,169.14069929998368,None,5,001,2020_Apr_15_1939,experiment,2020.1.3,59.95840086580645,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.0,0.15,0,72,72,1,,,,,,,,,,,,,169.65427260001888,None,169.65427260001888,None,169.65427260001888,None,170.6704934000154,None,170.6704934000154,None,170.6704934000154,None,0.0,0.15,170.9036128000007,None,170.9036128000007,None,170.9036128000007,None,space,0.06726250000065193,170.9036128000007,None,170.98815300001297,None,5,001,2020_Apr_15_1939,experiment,2020.1.3,59.95840086580645,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,0,0.0,0.15,0,73,73,8,,,,,,,,,,,,,171.5037865000195,None,171.5037865000195,None,171.5037865000195,None,172.51843130000634,None,172.51843130000634,None,172.51843130000634,None,0.2,0.35,172.73693930002628,172.8699701000005,172.73693930002628,172.8699701000005,172.73693930002628,172.8699701000005,space,1.3062433000304736,172.73693930002628,None,174.07072959997458,None,5,001,2020_Apr_15_1939,experiment,2020.1.3,59.95840086580645,
images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.3,0.45,0,74,74,96,,,,,,,,,,,,,174.58648150000954,None,174.58648150000954,None,174.58648150000954,None,175.5982930000173,None,175.5982930000173,None,175.5982930000173,None,0.5,0.65,175.835943699989,175.93577370001003,175.835943699989,175.93577370001003,175.835943699989,175.93577370001003,space,0.15853690000949427,175.835943699989,None,176.02138849999756,None,5,001,2020_Apr_15_1939,experiment,2020.1.3,59.95840086580645,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,0,0.3,0.45,0,75,75,87,,,,,,,,,,,,,176.5370821999968,None,176.5370821999968,None,176.5370821999968,None,177.54878269997425,None,177.54878269997425,None,177.54878269997425,None,0.1,0.25,177.75306700001238,None,177.75306700001238,None,177.75306700001238,None,space,0.1336767000029795,177.75306700001238,None,177.9074298000196,None,5,001,2020_Apr_15_1939,experiment,2020.1.3,59.95840086580645,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,0,0.1,0.25,0,76,76,49,,,,,,,,,,,,,178.41871850000462,None,178.41871850000462,None,178.41871850000462,None,179.42887569998857,None,179.42887569998857,None,179.42887569998857,None,0.2,0.35,179.5758733000257,179.76846160000423,179.5758733000257,179.76846160000423,179.5758733000257,179.76846160000423,space,0.23910780000733212,179.5758733000257,None,179.8358798000263,None,5,001,2020_Apr_15_1939,experiment,2020.1.3,59.95840086580645,
images/light_grey_box,images/light_grey_box,images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.2,0.35,0,77,77,70,,,,,,,,,,,,,180.33489629998803,None,180.33489629998803,None,180.33489629998803,None,181.34600060002413,None,181.34600060002413,None,181.34600060002413,None,0.2,0.35,181.56853440002305,None,181.56853440002305,None,181.56853440002305,None,space,0.12180399999488145,181.56853440002305,None,181.7189283000189,None,5,001,2020_Apr_15_1939,experiment,2020.1.3,59.95840086580645,
images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.1,0.25,0,78,78,53,,,,,,,,,,,,,182.2348841999774,None,182.2348841999774,None,182.2348841999774,None,183.2418835000135,None,183.2418835000135,None,183.2418835000135,None,0.0,0.15,183.45108899998013,183.5343202999793,183.45108899998013,183.5343202999793,183.45108899998013,183.5343202999793,space,0.11271719995420426,183.45108899998013,None,183.58606150001287,None,5,001,2020_Apr_15_1939,experiment,2020.1.3,59.95840086580645,
images/light_grey_box,images/light_grey_box,images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,0,0.5,0.65,0,79,79,119,,,,,,,,,,,,,184.10094610002125,None,184.10094610002125,None,184.10094610002125,None,185.1093653999851,None,185.1093653999851,None,185.1093653999851,None,0.3,0.44999999999999996,185.317400800006,185.450623599987,185.317400800006,185.450623599987,185.317400800006,185.450623599987,space,0.1752078999998048,185.317400800006,None,185.5178776999819,None,5,001,2020_Apr_15_1939,experiment,2020.1.3,59.95840086580645,
images/light_grey_box,images/light_grey_box,images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,0,0.0,0.15,0,80,80,17,,,,,,,,,,,,,186.01759609999135,None,186.01759609999135,None,186.01759609999135,None,187.02671070001088,None,187.02671070001088,None,187.02671070001088,None,0.3,0.44999999999999996,187.25083640002413,187.3335712000262,187.25083640002413,187.3335712000262,187.25083640002413,187.3335712000262,space,0.12091779999900609,187.25083640002413,None,187.4009226000053,None,5,001,2020_Apr_15_1939,experiment,2020.1.3,59.95840086580645,
images/light_grey_box,images/light_grey_box,images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.3,0.45,0,81,81,91,,,,,,,,,,,,,187.9004587000236,None,187.9004587000236,None,187.9004587000236,None,188.91525660001207,None,188.91525660001207,None,188.91525660001207,None,0.5,0.65,189.13427809998393,189.29992419999326,189.13427809998393,189.29992419999326,189.13427809998393,189.29992419999326,space,0.15970069996546954,189.13427809998393,None,189.31814869999653,None,5,001,2020_Apr_15_1939,experiment,2020.1.3,59.95840086580645,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.5,0.65,0,82,82,102,,,,,,,,,,,,,189.8188739999896,None,189.8188739999896,None,189.8188739999896,None,190.84552759997314,None,190.84552759997314,None,190.84552759997314,None,0.05,0.2,191.0330061999848,191.13297460001195,191.0330061999848,191.13297460001195,191.0330061999848,191.13297460001195,space,0.13947880000341684,191.0330061999848,None,191.20145459997002,None,5,001,2020_Apr_15_1939,experiment,2020.1.3,59.95840086580645,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,0,0.5,0.65,0,83,83,107,,,,,,,,,,,,,191.71711989998585,None,191.71711989998585,None,191.71711989998585,None,192.72885229997337,None,192.72885229997337,None,192.72885229997337,None,0.0,0.15,192.91575049998937,None,192.91575049998937,None,192.91575049998937,None,space,0.022606800019275397,192.91575049998937,None,192.96732090000296,None,5,001,2020_Apr_15_1939,experiment,2020.1.3,59.95840086580645,
images/light_grey_box,images/light_grey_box,images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,0,0.0,0.15,0,84,84,18,,,,,,,,,,,,,193.48256919998676,None,193.48256919998676,None,193.48256919998676,None,194.4959995999816,None,194.4959995999816,None,194.4959995999816,None,0.5,0.65,194.73228719999315,194.86561089998577,194.73228719999315,194.86561089998577,194.73228719999315,194.86561089998577,space,0.15466909995302558,194.73228719999315,None,194.91667730000336,None,5,001,2020_Apr_15_1939,experiment,2020.1.3,59.95840086580645,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.2,0.35,0,85,85,65,,,,,,,,,,,,,195.43194169999333,None,195.43194169999333,None,195.43194169999333,None,196.44523160002427,None,196.44523160002427,None,196.44523160002427,None,0.5,0.65,196.6317648999975,196.79842379997717,196.6317648999975,196.79842379997717,196.6317648999975,196.79842379997717,space,0.2903396000037901,196.6317648999975,None,196.95015549997333,None,5,001,2020_Apr_15_1939,experiment,2020.1.3,59.95840086580645,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.1,0.25,0,86,86,45,,,,,,,,,,,,,197.4489273999934,None,197.4489273999934,None,197.4489273999934,None,198.45996970002307,None,198.45996970002307,None,198.45996970002307,None,0.2,0.35,198.73152879998088,None,198.73152879998088,None,198.73152879998088,None,space,0.030407599988393486,198.73152879998088,None,198.78278820001287,None,5,001,2020_Apr_15_1939,experiment,2020.1.3,59.95840086580645,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,0,0.5,0.65,0,87,87,109,,,,,,,,,,,,,199.29820989997825,None,199.29820989997825,None,199.29820989997825,None,200.31890549999662,None,200.31890549999662,None,200.31890549999662,None,0.5,0.65,200.48097809997853,200.59745890001068,200.48097809997853,200.59745890001068,200.48097809997853,200.59745890001068,space,0.16923499997938052,200.48097809997853,None,200.6680755999987,None,5,001,2020_Apr_15_1939,experiment,2020.1.3,59.95840086580645,
images/light_grey_box,images/light_grey_box,images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.1,0.25,0,88,88,52,,,,,,,,,,,,,201.18227589997696,None,201.18227589997696,None,201.18227589997696,None,202.188857799978,None,202.188857799978,None,202.188857799978,None,0.1,0.25,202.36527950002346,None,202.36527950002346,None,202.36527950002346,None,space,0.017393299960531294,202.36527950002346,None,202.41175009997096,None,5,001,2020_Apr_15_1939,experiment,2020.1.3,59.95840086580645,
images/light_grey_box,images/light_grey_box,images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,0,0.1,0.25,0,89,89,58,,,,,,,,,,,,,202.91381090000505,None,202.91381090000505,None,202.91381090000505,None,203.92216780001763,None,203.92216780001763,None,203.92216780001763,None,0.05,0.2,204.07082869997248,204.2633603999857,204.07082869997248,204.2633603999857,204.07082869997248,204.2633603999857,space,0.45937539997976273,204.07082869997248,None,204.5483235999709,None,5,001,2020_Apr_15_1939,experiment,2020.1.3,59.95840086580645,
images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.2,0.35,0,90,90,74,,,,,,,,,,,,,205.06339419999858,None,205.06339419999858,None,205.06339419999858,None,206.07080530002713,None,206.07080530002713,None,206.07080530002713,None,0.5,0.65,206.2229969999753,206.4131217999966,206.2229969999753,206.4131217999966,206.2229969999753,206.4131217999966,space,0.3246770999976434,206.2229969999753,None,206.5642301000189,None,5,001,2020_Apr_15_1939,experiment,2020.1.3,59.95840086580645,
images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.3,0.45,0,91,91,95,,,,,,,,,,,,,207.06393910001498,None,207.06393910001498,None,207.06393910001498,None,208.08704620000208,None,208.08704620000208,None,208.08704620000208,None,0.05,0.2,208.27936589997262,208.39597549999598,208.27936589997262,208.39597549999598,208.27936589997262,208.39597549999598,space,0.18558069999562576,208.27936589997262,None,208.4971724000061,None,5,001,2020_Apr_15_1939,experiment,2020.1.3,59.95840086580645,
images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.05,0.2,0,92,92,33,,,,,,,,,,,,,209.02868839999428,None,209.02868839999428,None,209.02868839999428,None,210.02037629997358,None,210.02037629997358,None,210.02037629997358,None,0.1,0.25,210.31227320001926,210.41278369998327,210.31227320001926,210.41278369998327,210.31227320001926,210.41278369998327,space,1.400083500018809,210.31227320001926,None,211.7294723999803,None,5,001,2020_Apr_15_1939,experiment,2020.1.3,59.95840086580645,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.0,0.15,0,93,93,5,,,,,,,,,,,,,212.23057419998804,None,212.23057419998804,None,212.23057419998804,None,213.26814499998,None,213.26814499998,None,213.26814499998,None,0.05,0.2,213.46191900002304,213.66237749997526,213.46191900002304,213.66237749997526,213.46191900002304,213.66237749997526,space,0.19847880001179874,213.46191900002304,None,213.68248229997698,None,5,001,2020_Apr_15_1939,experiment,2020.1.3,59.95840086580645,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.3,0.45,0,94,94,81,,,,,,,,,,,,,214.19478489999892,None,214.19478489999892,None,214.19478489999892,None,215.20400690002134,None,215.20400690002134,None,215.20400690002134,None,0.0,0.15,215.3544112999807,215.5445845000213,215.3544112999807,215.5445845000213,215.3544112999807,215.5445845000213,space,0.25709939998341724,215.3544112999807,None,215.62908909999533,None,5,001,2020_Apr_15_1939,experiment,2020.1.3,59.95840086580645,
